t,V
0.0113,0.012
0.0114,0.012
0.0115,0.008
0.0116,0.008
0.0117,0.008
0.0118,0.012
0.0119,0.012
0.012,0.012
0.0121,0.008
0.0122,0.008
0.0123,0.012
0.0124,0.012
0.0125,0.012
0.0126,0.012
0.0127,0.008
0.0128,0.008
0.0129,0.012
0.013,0.012
0.0131,0.012
0.0132,0.008
0.0133,0.008
0.0134,0.012
0.0135,0.008
0.0136,0.008
0.0137,0.012
0.0138,0.012
0.0139,0.008
0.014,0.012
0.0141,0.008
0.0142,0.008
0.0143,0.008
0.0144,0.012
0.0145,0.008
0.0146,0.012
0.0147,0.008
0.0148,0.008
0.0149,0.008
0.015,0.008
0.0151,0.012
0.0152,0.008
0.0153,0.012
0.0154,0.012
0.0155,0.012
0.0156,0.012
0.0157,0.008
0.0158,0.012
0.0159,0.012
0.016,0.008
0.0161,0.012
0.0162,0.008
0.0163,0.012
0.0164,0.008
0.0165,0.008
0.0166,0.008
0.0167,0.012
0.0168,0.008
0.0169,0.008
0.017,0.008
0.0171,0.012
0.0172,0.008
0.0173,0.012
0.0174,0.008
0.0175,0.008
0.0176,0.008
0.0177,0.008
0.0178,0.008
0.0179,0.012
0.018,0.012
0.0181,0.008
0.0182,0.008
0.0183,0.008
0.0184,0.012
0.0185,0.012
0.0186,0.012
0.0187,0.012
0.0188,0.012
0.0189,0.012
0.019,0.012
0.0191,0.008
0.0192,0.012
0.0193,0.012
0.0194,0.012
0.0195,0.008
0.0196,0.008
0.0197,0.012
0.0198,0.008
0.0199,0.012
0.02,0.008
0.0201,0.012
0.0202,0.008
0.0203,0.012
0.0204,0.012
0.0205,0
0.0206,0
0.0207,-0.004
0.0208,0
0.0209,0
0.021,0
0.0211,0
0.0212,0
0.0213,0
0.0214,0
0.0215,0.016
0.0216,0.012
0.0217,0.008
0.0218,0.008
0.0219,0.012
0.022,0.008
0.0221,0.008
0.0222,0.008
0.0223,0.008
0.0224,0.008
0.0225,0.012
0.0226,0.012
0.0227,0.008
0.0228,0.012
0.0229,0.008
0.023,0.008
0.0231,0.012
0.0232,0.012
0.0233,0.012
0.0234,0.008
0.0235,0.008
0.0236,0.012
0.0237,0.012
0.0238,0.008
0.0239,0.008
0.024,0.008
0.0241,0.008
0.0242,0.012
0.0243,0.012
0.0244,0.008
0.0245,0.012
0.0246,0.012
0.0247,0.012
0.0248,0.012
0.0249,0.012
0.025,0.008
0.0251,0.012
0.0252,0.008
0.0253,0.008
0.0254,0.012
0.0255,0.012
0.0256,0.012
0.0257,0.012
0.0258,0.008
0.0259,0.008
0.026,0.012
0.0261,0.008
0.0262,0.012
0.0263,0.008
0.0264,0.012
0.0265,0.008
0.0266,0.012
0.0267,0.008
0.0268,0.012
0.0269,0.008
0.027,0.008
0.0271,0.008
0.0272,0.008
0.0273,0.012
0.0274,0.008
0.0275,0.008
0.0276,0.012
0.0277,0.012
0.0278,0.012
0.0279,0.012
0.028,0.012
0.0281,0.012
0.0282,0.008
0.0283,0.012
0.0284,0.008
0.0285,0.012
0.0286,0.012
0.0287,0.008
0.0288,0.012
0.0289,0.008
0.029,0.012
0.0291,0.012
0.0292,0.012
0.0293,0.012
0.0294,0.008
0.0295,0.012
0.0296,0.016
0.0297,0.012
0.0298,0.008
0.0299,0.012
0.03,0.012
0.0301,0.008
0.0302,0.012
